Date,Open,High,Low,Close,Adj Close,Volume
2022-07-21,12.542000,12.710000,12.362000,12.568000,10.775325,12481446
2022-07-22,12.602000,12.706000,12.366000,12.648000,10.843913,10359729
2022-07-25,12.616000,12.906000,12.468000,12.852000,11.018816,14546586
2022-07-26,12.776000,12.938000,12.670000,12.750000,10.931364,7574614
2022-07-27,12.850000,13.020000,12.796000,12.930000,11.085690,10498094
2022-07-28,13.200000,13.628000,13.200000,13.566000,11.630971,17843373
2022-07-29,13.854000,13.970000,13.722000,13.922000,11.936193,13107465
2022-08-01,14.050000,14.308000,14.008000,14.046000,12.042505,11197564
2022-08-02,14.144000,14.294000,13.962000,14.282000,12.244843,14546655
2022-08-03,14.330000,14.424000,14.002000,14.424000,12.366589,15285395
2022-08-04,14.480000,14.710000,14.320000,14.324000,12.280852,13562461
2022-08-05,14.292000,14.586000,14.250000,14.332000,12.287710,9001478
2022-08-08,14.402000,14.790000,14.314000,14.782000,12.673523,14175564
2022-08-09,14.800000,14.844000,14.392000,14.406000,12.351155,11966080
2022-08-10,14.402000,14.676000,14.262000,14.608000,12.524343,9001158
2022-08-11,14.704000,14.758000,14.560000,14.686000,12.591216,7311994
2022-08-12,14.754000,14.928000,14.704000,14.832000,12.716392,13634166
2022-08-16,14.956000,15.000000,14.802000,14.900000,12.774692,10995275
2022-08-17,14.998000,15.104000,14.640000,14.640000,12.551778,10556642
2022-08-18,14.700000,14.942000,14.680000,14.872000,12.750686,7441245
2022-08-19,14.828000,14.840000,14.422000,14.444000,12.383736,10311180
2022-08-22,14.370000,14.380000,13.712000,13.852000,11.876177,11980241
2022-08-23,13.670000,14.118000,13.642000,14.040000,12.037361,12286103
2022-08-24,14.038000,14.198000,13.802000,14.190000,12.165965,10843809
2022-08-25,14.250000,14.300000,13.954000,14.090000,12.080230,10161956
2022-08-26,14.180000,14.336000,13.676000,13.740000,11.780152,13731714
2022-08-29,13.630000,13.826000,13.490000,13.756000,11.793870,6505989
2022-08-30,13.880000,13.972000,13.524000,13.620000,11.677269,10307319
2022-08-31,13.726000,13.798000,13.354000,13.354000,11.449211,10781798
2022-09-01,13.292000,13.292000,12.700000,13.130000,11.257162,13103884
2022-09-02,13.288000,13.520000,13.142000,13.474000,11.552094,12035329
2022-09-05,13.090000,13.188000,12.814000,12.828000,10.998239,15987748
2022-09-06,12.854000,13.056000,12.778000,13.000000,11.145704,12766603
2022-09-07,12.890000,13.138000,12.868000,13.138000,11.264021,9752998
2022-09-08,13.218000,13.240000,12.864000,13.128000,11.255447,12143622
2022-09-09,13.188000,13.506000,13.162000,13.292000,11.396054,10817476
2022-09-12,13.482000,13.782000,13.454000,13.738000,11.778439,11457955
2022-09-13,13.800000,13.946000,13.532000,13.544000,11.612109,10912849
2022-09-14,13.460000,13.724000,13.450000,13.666000,11.716708,11346666
2022-09-15,13.580000,13.774000,13.556000,13.684000,11.732140,8404248
2022-09-16,13.412000,13.580000,13.292000,13.400000,11.488648,19048773
2022-09-19,13.446000,13.606000,13.236000,13.510000,11.582959,6886234
2022-09-20,13.570000,13.712000,13.124000,13.220000,11.334325,13546841
2022-09-21,13.120000,13.330000,12.952000,13.330000,11.428634,6910648
2022-09-22,13.064000,13.314000,12.982000,13.008000,11.152564,8544502
2022-09-23,12.962000,13.016000,12.354000,12.482000,10.701591,13543361
2022-09-26,12.404000,12.958000,12.400000,12.720000,10.905644,10150594
2022-09-27,12.902000,13.046000,12.740000,12.834000,11.003383,10252304
2022-09-28,12.700000,12.882000,12.468000,12.826000,10.996524,11150967
2022-09-29,12.868000,12.930000,12.050000,12.214000,10.471818,16977425
2022-09-30,12.288000,12.426000,12.056000,12.272000,10.521545,10169498
2022-10-03,12.128000,12.514000,11.970000,12.514000,10.729027,9471228
2022-10-04,12.784000,12.944000,12.686000,12.930000,11.085690,11699644
2022-10-05,12.796000,12.850000,12.390000,12.624000,10.823337,12463118
2022-10-06,12.716000,12.810000,12.480000,12.534000,10.746175,8128712
2022-10-07,12.484000,12.626000,12.242000,12.300000,10.545552,9175837
2022-10-10,12.130000,12.412000,12.100000,12.184000,10.446097,9045643
2022-10-11,12.110000,12.320000,11.868000,12.320000,10.562698,9623999
2022-10-12,12.278000,12.300000,11.954000,12.194000,10.454671,11106779
2022-10-13,12.148000,12.518000,11.980000,12.486000,10.705021,10838528
2022-10-14,12.614000,12.710000,12.410000,12.498000,10.715309,9644583
2022-10-17,12.600000,12.894000,12.458000,12.814000,10.986236,8222013
2022-10-18,12.964000,13.296000,12.932000,13.022000,11.164567,12297217
2022-10-19,13.124000,13.188000,12.966000,12.968000,11.118269,6824383
2022-10-20,12.960000,13.236000,12.850000,13.174000,11.294886,9200454
2022-10-21,13.096000,13.102000,12.832000,13.074000,11.209150,9054649
2022-10-24,13.228000,13.596000,13.104000,13.474000,11.552094,13799416
2022-10-25,13.600000,13.636000,13.246000,13.530000,11.600106,9098592
2022-10-26,13.478000,13.690000,13.428000,13.652000,11.704704,7781915
2022-10-27,13.630000,13.692000,13.426000,13.634000,11.689272,8560541
2022-10-28,13.502000,13.580000,13.322000,13.564000,11.629257,8075630
2022-10-31,13.604000,13.720000,13.434000,13.660000,11.711563,7809232
2022-11-01,13.736000,14.072000,13.698000,13.792000,11.824736,10722898
2022-11-02,13.950000,14.026000,13.696000,13.734000,11.775008,15068075
2022-11-03,13.610000,13.626000,13.090000,13.286000,11.390910,15660165
2022-11-04,13.244000,13.686000,13.190000,13.564000,11.629257,13582104
2022-11-07,13.520000,13.790000,13.436000,13.760000,11.797300,6917921
2022-11-08,13.662000,13.750000,13.542000,13.710000,11.754432,6347157
2022-11-09,13.710000,13.770000,13.554000,13.706000,11.751003,5584421
2022-11-10,13.626000,14.194000,13.608000,14.158000,12.138530,11647808
2022-11-11,14.300000,14.394000,14.126000,14.228000,12.198545,10016185
2022-11-14,14.272000,14.534000,14.254000,14.408000,12.352871,8631613
2022-11-15,14.538000,14.600000,14.394000,14.516000,12.445465,8795173
2022-11-16,14.480000,14.502000,14.156000,14.250000,12.217407,10218861
2022-11-17,14.322000,14.388000,14.004000,14.108000,12.095662,8112234
2022-11-18,14.250000,14.410000,14.192000,14.410000,12.354585,9935411
2022-11-21,14.408000,14.552000,14.368000,14.542000,12.467757,6841134
2022-11-22,14.452000,14.738000,14.392000,14.682000,12.587788,8719566
2022-11-23,14.736000,14.736000,14.450000,14.464000,12.400883,6889669
2022-11-24,14.504000,14.698000,14.502000,14.654000,12.563781,4996884
2022-11-25,14.666000,14.680000,14.504000,14.650000,12.560351,4629453
2022-11-28,14.574000,14.640000,14.474000,14.554000,12.478045,5572080
2022-11-29,14.620000,14.756000,14.388000,14.710000,12.611794,8943265
2022-11-30,14.788000,14.926000,14.696000,14.892000,12.767834,15723912
2022-12-01,14.996000,15.074000,14.840000,14.908000,12.781551,14291795
2022-12-02,14.860000,14.890000,14.460000,14.602000,12.519198,10869461
2022-12-05,14.572000,14.670000,14.476000,14.658000,12.567211,7750958
2022-12-06,14.590000,14.668000,14.412000,14.448000,12.387165,7935913
2022-12-07,14.486000,14.620000,14.410000,14.482000,12.416315,8112637
2022-12-08,14.444000,14.456000,14.082000,14.082000,12.073370,12257326
2022-12-09,14.120000,14.158000,13.568000,13.724000,11.766435,17653946
2022-12-12,13.680000,13.914000,13.618000,13.784000,11.817877,6973217
2022-12-13,13.834000,14.110000,13.624000,13.800000,11.831594,11046928
2022-12-14,13.800000,13.938000,13.768000,13.892000,11.910472,8090966
2022-12-15,13.800000,13.856000,13.456000,13.554000,11.620684,14317406
2022-12-16,13.532000,13.606000,13.334000,13.354000,11.449211,18077490
2022-12-19,13.394000,13.540000,13.372000,13.474000,11.552094,7028870
2022-12-20,13.290000,13.328000,13.176000,13.254000,11.363475,8853439
2022-12-21,13.312000,13.546000,13.272000,13.540000,11.608681,7446576
2022-12-22,13.600000,13.622000,13.064000,13.124000,11.252017,10143472
2022-12-23,13.124000,13.258000,13.064000,13.190000,11.308603,5234734
2022-12-27,13.306000,13.332000,13.130000,13.158000,11.281168,3239781
2022-12-28,13.162000,13.230000,13.070000,13.118000,11.246873,6572127
2022-12-29,13.094000,13.418000,13.048000,13.378000,11.469788,6912019
2022-12-30,13.354000,13.410000,13.264000,13.264000,11.372048,5485642
2023-01-02,13.350000,13.664000,13.350000,13.648000,11.701275,5995743
2023-01-03,13.682000,14.000000,13.610000,13.826000,11.853886,10635484
2023-01-04,13.840000,14.198000,13.790000,14.192000,12.167681,11205279
2023-01-05,14.100000,14.398000,14.060000,14.340000,12.294570,8703319
2023-01-06,14.424000,14.454000,14.024000,14.446000,12.385450,10476856
2023-01-09,14.544000,14.632000,14.474000,14.554000,12.478045,10394010
2023-01-10,14.582000,14.736000,14.502000,14.666000,12.574070,10380755
2023-01-11,14.780000,14.788000,14.532000,14.648000,12.558637,8356208
2023-01-12,14.736000,14.870000,14.594000,14.770000,12.663236,12310217
2023-01-13,14.750000,14.750000,14.102000,14.230000,12.200259,19979779
2023-01-16,14.310000,14.398000,14.118000,14.316000,12.273993,7749051
2023-01-17,14.330000,14.396000,14.104000,14.362000,12.313432,10429807
2023-01-18,14.404000,14.456000,14.252000,14.268000,12.232839,8387240
2023-01-19,14.180000,14.206000,13.906000,13.910000,11.925904,11640060
2023-01-20,14.028000,14.052000,13.780000,14.024000,12.023643,11167514
2023-01-23,14.050000,14.100000,13.892000,14.016000,12.016784,7212139
2023-01-24,14.080000,14.146000,13.884000,14.020000,12.020214,7526207
2023-01-25,13.908000,14.134000,13.802000,13.916000,11.931048,12105232
2023-01-26,14.024000,14.114000,13.922000,14.054000,12.049364,8296420
2023-01-27,14.140000,14.228000,14.052000,14.196000,12.171110,9375416
2023-01-30,14.268000,14.272000,13.926000,14.024000,12.023643,10925629
2023-01-31,13.964000,14.384000,13.846000,14.376000,12.325436,14827578
2023-02-01,14.478000,14.630000,14.386000,14.488000,12.421459,13507907
2023-02-02,14.650000,15.208000,14.558000,15.208000,13.038759,21413544
2023-02-03,15.082000,15.270000,14.976000,15.200000,13.031900,16183901
2023-02-06,15.046000,15.146000,14.912000,15.080000,12.929018,9224277
2023-02-07,15.118000,15.222000,15.046000,15.088000,12.935877,8866682
2023-02-08,15.160000,15.268000,14.990000,15.122000,12.965026,9250490
2023-02-09,15.200000,15.712000,15.158000,15.678000,13.441721,14231457
2023-02-10,15.622000,15.700000,15.370000,15.412000,13.213662,11119452
2023-02-13,15.410000,15.580000,15.394000,15.508000,13.295968,7457570
2023-02-14,15.550000,15.718000,15.500000,15.576000,13.354269,10154145
2023-02-15,15.580000,15.888000,15.546000,15.870000,13.606333,11385709
2023-02-16,15.940000,16.080000,15.764000,15.904000,13.635484,12236184
2023-02-17,15.900000,15.986000,15.732000,15.950000,13.674922,14123351
2023-02-20,16.058001,16.247999,16.028000,16.138000,13.836106,10697835
2023-02-21,16.082001,16.139999,15.770000,15.868000,13.604619,11435162
2023-02-22,16.222000,16.412001,15.892000,16.218000,13.904696,24367740
2023-02-23,16.450001,17.087999,16.440001,16.804001,14.407110,36181727
2023-02-24,17.000000,17.046000,16.362000,16.450001,14.103604,19389710
2023-02-27,16.476000,16.747999,16.440001,16.632000,14.259644,12036930
2023-02-28,16.639999,16.742001,16.445999,16.554001,14.192770,14088988
2023-03-01,16.666000,17.230000,16.618000,17.056000,14.623164,19398003
2023-03-02,17.000000,17.226000,16.856001,17.172001,14.722619,11420680
2023-03-03,17.313999,17.747999,17.299999,17.667999,15.147870,15723357
2023-03-06,17.705999,17.785999,17.510000,17.576000,15.068994,9883487
2023-03-07,17.497999,17.695999,17.440001,17.530001,15.029555,6385858
2023-03-08,17.450001,17.600000,17.434000,17.490000,14.995259,9111642
2023-03-09,17.452000,17.480000,17.073999,17.202000,14.748340,11070286
2023-03-10,16.792000,16.888000,16.500000,16.888000,14.479128,15021327
2023-03-13,16.850000,16.850000,16.038000,16.204000,13.892693,15039282
2023-03-14,16.167999,16.438000,15.986000,16.393999,14.055590,11328851
2023-03-15,16.360001,16.402000,15.628000,15.794000,13.541174,17797747
2023-03-16,16.048000,16.100000,15.246000,15.916000,13.645773,12900149
2023-03-17,16.028000,16.190001,15.562000,15.716000,13.474299,23908153
2023-03-20,15.696000,15.986000,15.224000,15.846000,13.585757,11999902
2023-03-21,16.046000,16.318001,16.014000,16.186001,13.877260,9709910
2023-03-22,16.186001,16.313999,16.132000,16.195999,13.885833,5353501
2023-03-23,16.110001,16.264000,15.914000,16.180000,13.872116,7236962
2023-03-24,16.010000,16.020000,15.680000,15.902000,13.633769,10262336
2023-03-27,16.188000,16.284000,16.020000,16.230000,13.914984,5646418
2023-03-28,16.400000,16.464001,16.219999,16.252001,13.933846,5909643
2023-03-29,16.302000,16.410000,16.152000,16.410000,14.069308,8448399
2023-03-30,16.510000,16.680000,16.469999,16.582001,14.216776,7292278
2023-03-31,16.632000,16.750000,16.493999,16.736000,14.348809,7644233
2023-04-03,16.760000,16.837999,16.643999,16.670000,14.292223,6629722
2023-04-04,16.816000,16.865999,16.416000,16.440001,14.095030,8633294
2023-04-05,16.375999,16.490000,16.070000,16.114000,13.815531,9491339
2023-04-06,16.233999,16.254000,16.048000,16.247999,13.930416,7050270
2023-04-11,16.650000,16.750000,16.524000,16.750000,14.360812,12791218
2023-04-12,16.756001,17.100000,16.719999,16.796000,14.400249,10373694
2023-04-13,16.812000,16.990000,16.770000,16.827999,14.427685,8015666
2023-04-14,17.000000,17.195999,16.966000,17.164000,14.715759,12119073
2023-04-17,17.209999,17.322001,16.978001,16.978001,14.556291,10577376
2023-04-18,17.091999,17.164000,16.920000,17.032000,14.602588,8183518
2023-04-19,17.094000,17.094000,16.841999,16.968000,14.547717,9815276
2023-04-20,16.799999,16.834000,15.916000,16.049999,13.760658,30007381
2023-04-21,15.920000,16.110001,15.710000,15.944000,13.669778,18709660
2023-04-24,14.980000,15.142000,14.710000,14.938000,13.982412,15865724
2023-04-25,14.848000,14.908000,14.642000,14.754000,13.810183,12802557
2023-04-26,14.746000,14.746000,14.492000,14.670000,13.731556,11871441
2023-04-27,14.610000,14.894000,14.572000,14.754000,13.810183,7695151
2023-04-28,14.910000,15.000000,14.530000,15.000000,14.040446,11434592
2023-05-02,15.132000,15.236000,14.692000,14.738000,13.795206,10895285
2023-05-03,14.660000,14.666000,14.324000,14.462000,13.536861,13843566
2023-05-04,14.450000,14.450000,14.174000,14.360000,13.441386,10894852
2023-05-05,14.462000,14.764000,14.374000,14.726000,13.783974,15362260
2023-05-08,14.784000,14.884000,14.702000,14.820000,13.871961,10852588
2023-05-09,14.858000,14.980000,14.776000,14.942000,13.986156,12384031
2023-05-10,14.980000,15.128000,14.884000,14.970000,14.012365,14532664
2023-05-11,14.960000,15.048000,14.768000,14.910000,13.956203,14787155
2023-05-12,15.000000,15.088000,14.940000,14.946000,13.989901,12722355
2023-05-15,14.996000,15.044000,14.834000,14.862000,13.911274,6979058
2023-05-16,14.800000,14.850000,14.554000,14.692000,13.752150,11057876
2023-05-17,14.580000,14.942000,14.576000,14.840000,13.890681,9278619
2023-05-18,14.934000,15.242000,14.880000,15.146000,14.177106,11632468
2023-05-19,15.238000,15.566000,15.206000,15.432000,14.444811,12014295
2023-05-22,15.472000,15.530000,15.238000,15.322000,14.341847,8532535
2023-05-23,15.316000,15.318000,15.160000,15.238000,14.263221,5871114
2023-05-24,15.086000,15.100000,14.572000,14.620000,13.684754,15676039
2023-05-25,14.672000,14.672000,14.412000,14.470000,13.544351,7678675
2023-05-26,14.622000,14.836000,14.386000,14.772000,13.827031,8300145
2023-05-29,14.860000,14.954000,14.658000,14.750000,13.806438,4343170
2023-05-30,14.820000,14.914000,14.700000,14.700000,13.759637,5979606
2023-05-31,14.552000,14.592000,14.146000,14.182000,13.274774,21256643
2023-06-01,14.400000,14.536000,14.240000,14.384000,13.463852,7226441
2023-06-02,14.534000,14.864000,14.482000,14.786000,13.840136,10278458
2023-06-05,14.862000,14.870000,14.644000,14.816000,13.868217,8266949
2023-06-06,14.746000,14.782000,14.556000,14.750000,13.806438,8650014
2023-06-07,14.750000,14.964000,14.622000,14.964000,14.006749,9291294
2023-06-08,14.902000,15.326000,14.900000,15.180000,14.208932,12157137
2023-06-09,15.172000,15.218000,15.038000,15.052000,14.089120,7418767
2023-06-12,15.172000,15.400000,15.152000,15.296000,14.317511,8610526
2023-06-13,15.378000,15.590000,15.374000,15.562000,14.566495,13145347
2023-06-14,15.638000,15.920000,15.590000,15.766000,14.757444,11847228
2023-06-15,15.750000,15.782000,15.486000,15.732000,14.725620,8520618
2023-06-16,15.772000,15.930000,15.680000,15.858000,14.843559,19094118
2023-06-19,15.784000,15.852000,15.684000,15.740000,14.733108,6017902
2023-06-20,15.630000,15.754000,15.340000,15.380000,14.396137,11502535
2023-06-21,15.422000,15.640000,15.366000,15.366000,14.383033,6916847
2023-06-22,15.250000,15.268000,14.996000,15.224000,14.250116,10448454
2023-06-23,15.138000,15.202000,15.014000,15.116000,14.149026,7172203
2023-06-26,15.186000,15.302000,14.896000,15.184000,14.212675,6793852
2023-06-27,15.300000,15.348000,15.056000,15.314000,14.334359,6603752
2023-06-28,15.428000,15.504000,15.342000,15.470000,14.480380,6375105
2023-06-29,15.552000,16.162001,15.532000,16.020000,14.995196,17456515
2023-06-30,16.094000,16.184000,16.025999,16.090000,15.060719,10384734
2023-07-03,16.166000,16.388000,16.162001,16.292000,15.249796,9375062
2023-07-04,16.358000,16.410000,16.112000,16.256001,15.216100,5279413
2023-07-05,16.101999,16.292000,16.062000,16.160000,15.126241,8260448
2023-07-06,16.059999,16.242001,15.820000,15.878000,14.862280,11240630
2023-07-07,15.938000,16.240000,15.802000,16.208000,15.171170,9476409
2023-07-10,16.164000,16.388000,16.114000,16.266001,15.225460,7228050
2023-07-11,16.360001,16.396000,16.167999,16.344000,15.298470,6467031
2023-07-12,16.490000,16.790001,16.379999,16.728001,15.657906,14162649
2023-07-13,16.808001,16.898001,16.691999,16.812000,15.736532,8435263
2023-07-14,16.820000,16.837999,16.656000,16.705999,15.637312,5899088
2023-07-17,16.670000,16.730000,16.542000,16.604000,15.541838,6404556
2023-07-18,16.549999,16.664000,16.507999,16.604000,15.541838,5678477
2023-07-19,16.688000,16.750000,16.506001,16.590000,15.528733,6011138
2023-07-20,16.496000,16.702000,16.450001,16.660000,15.594255,6122923
2023-07-21,16.648001,16.728001,16.459999,16.510000,15.453851,6936458
2023-07-24,16.464001,16.818001,16.452000,16.775999,15.702834,7109803
2023-07-25,16.898001,17.000000,16.730000,16.785999,15.712194,8897952
2023-07-26,17.000000,17.384001,16.775999,17.230000,16.127792,22417006
2023-07-27,17.400000,18.186001,17.312000,18.148001,16.987068,26166721
2023-07-28,18.106001,18.688000,18.059999,18.580000,17.391432,20082108
2023-07-31,18.690001,18.879999,18.587999,18.643999,17.451338,15437667
2023-08-01,18.563999,18.624001,18.072001,18.294001,17.123728,15425954
2023-08-02,18.000000,18.167999,17.785999,18.056000,16.900953,11604493
2023-08-03,17.968000,18.014000,17.764000,17.892000,16.747444,10532614
2023-08-04,18.011999,18.049999,17.761999,17.858000,16.715618,8928725
2023-08-07,17.750000,17.900000,17.636000,17.804001,16.665073,6801416
2023-08-08,17.472000,17.840000,17.365999,17.554001,16.431067,9271492
2023-08-09,17.704000,17.837999,17.396000,17.396000,16.283173,8177678
2023-08-10,17.562000,17.732000,17.431999,17.450001,16.333719,8216296
2023-08-11,17.238001,17.271999,16.794001,16.850000,15.772101,16122254
2023-08-14,16.827999,17.018000,16.698000,16.898001,15.817031,7733995
2023-08-16,16.549999,16.854000,16.506001,16.667999,15.601743,8389896
2023-08-17,16.598000,16.638000,16.410000,16.476000,15.422026,7981840
2023-08-18,16.309999,16.358000,16.153999,16.354000,15.307830,9934391
2023-08-21,16.309999,16.752001,16.309999,16.643999,15.579278,9118417
2023-08-22,16.846001,16.941999,16.705999,16.716000,15.646672,8069077
2023-08-23,16.775999,16.799999,16.604000,16.733999,15.663521,6291950
2023-08-24,16.902000,16.980000,16.511999,16.546000,15.487548,7091036
2023-08-25,16.520000,16.858000,16.472000,16.719999,15.650416,7526567
2023-08-28,16.941999,17.016001,16.782000,16.931999,15.848855,6607847
2023-08-29,17.048000,17.242001,16.930000,17.219999,16.118431,8358873
2023-08-30,17.250000,17.337999,17.101999,17.166000,16.067886,7113130
2023-08-31,17.136000,17.274000,17.080000,17.176001,16.077248,11569859
2023-09-01,17.062000,17.156000,16.743999,16.799999,15.725299,11666523
2023-09-04,16.924000,17.032000,16.774000,16.816000,15.740276,4504238
2023-09-05,16.700001,16.912001,16.580000,16.906000,15.824519,9174981
2023-09-06,16.982000,17.188000,16.884001,16.920000,15.837624,8703043
2023-09-07,16.900000,17.110001,16.889999,16.952000,15.867576,7200222
2023-09-08,17.021999,17.034000,16.664000,17.000000,15.912505,7100852
2023-09-11,17.132000,17.375999,17.115999,17.375999,16.264452,10739743
2023-09-12,17.500000,17.972000,17.468000,17.826000,16.685667,13811222
2023-09-13,17.690001,18.076000,17.660000,17.768000,16.631376,11288726
2023-09-14,17.726000,17.730000,17.480000,17.573999,16.449785,16709197
2023-09-15,17.674000,18.034000,17.268000,17.906000,16.760548,36133559
2023-09-18,18.000000,18.094000,17.591999,17.785999,16.648224,9089277
2023-09-19,17.652000,18.129999,17.620001,18.052000,16.897209,9785322
2023-09-20,18.177999,18.643999,18.150000,18.615999,17.425129,15667041
2023-09-21,18.448000,18.535999,18.052000,18.162001,17.000172,11981684
2023-09-22,18.122000,18.422001,17.958000,18.285999,17.116240,10861132
2023-09-25,18.063999,18.275999,17.782000,18.068001,16.912186,8996455
2023-09-26,17.997999,18.086000,17.818001,17.982000,16.831686,8040008
2023-09-27,17.898001,17.948000,17.746000,17.858000,16.715618,7850062
2023-09-28,17.870001,18.202000,17.719999,18.164000,17.002043,9633268
2023-09-29,18.266001,18.420000,18.068001,18.209999,17.045101,8286197
2023-10-02,18.180000,18.285999,17.992001,18.100000,16.942139,6654355
2023-10-03,17.990000,18.176001,17.760000,17.806000,16.666945,6605190
2023-10-04,17.530001,17.860001,17.242001,17.726000,16.592062,10282272
2023-10-05,17.736000,17.934000,17.664000,17.822001,16.681923,5527172
2023-10-06,17.900000,18.082001,17.768000,17.997999,16.846663,6402353
2023-10-09,17.920000,18.049999,17.705999,17.997999,16.846663,7627362
2023-10-10,18.198000,18.629999,18.160000,18.556000,17.368967,11675755
2023-10-11,18.500000,19.205999,18.469999,18.938000,17.726530,18706463
2023-10-12,19.125999,19.198000,18.841999,18.908001,17.698452,10633081
2023-10-13,18.812000,19.148001,18.802000,18.830000,17.625441,19599981
2023-10-16,18.809999,18.968000,18.440001,18.700001,17.503757,9251387
2023-10-17,18.677999,18.893999,18.600000,18.893999,17.685345,6399295
2023-10-18,18.900000,19.176001,18.718000,18.771999,17.571150,10750727
2023-10-19,18.572001,18.572001,17.969999,18.086000,16.929033,15280650
2023-10-20,17.990000,17.992001,17.610001,17.648001,16.519053,12942091
2023-10-23,17.790001,18.046000,17.667999,18.021999,16.869127,9709691
2023-10-24,17.841999,17.898001,17.639999,17.726000,16.592062,8865600
2023-10-25,17.680000,17.872000,17.566000,17.778000,16.640736,7189477
2023-10-26,17.662001,17.827999,17.392000,17.672001,16.541519,10665707
2023-10-27,17.799999,17.940001,17.090000,17.318001,16.210163,12450326
2023-10-30,17.445999,17.540001,16.832001,17.040001,15.949947,14323388
2023-10-31,17.200001,17.709999,16.893999,17.600000,16.474123,14182437
2023-11-01,18.000000,18.058001,17.632000,17.941999,16.794245,9681075
2023-11-02,18.063999,18.496000,17.996000,18.336000,17.163042,11841806
2023-11-03,18.502001,18.757999,18.468000,18.695999,17.500011,9445207
2023-11-06,18.690001,18.730000,18.316000,18.326000,17.153681,7920896
2023-11-07,18.118000,18.393999,17.990000,18.086000,16.929033,5939653
2023-11-08,18.038000,18.459999,17.978001,18.312000,17.140577,5793756
2023-11-09,18.285999,18.323999,18.106001,18.125999,16.966475,5976783
2023-11-10,17.966000,18.049999,17.780001,17.982000,16.831686,6944719
2023-11-13,18.098000,18.313999,18.042000,18.313999,17.142448,7206261
2023-11-14,18.420000,18.728001,18.320000,18.672001,17.477549,10515963
2023-11-15,18.700001,18.900000,18.656000,18.878000,17.670370,8814700
2023-11-16,18.870001,18.938000,18.497999,18.497999,17.314676,7964023
2023-11-17,18.424000,18.624001,18.368000,18.469999,17.288469,7599546
2023-11-20,18.624001,18.893999,18.504000,18.893999,17.685345,6718490
2023-11-21,18.798000,18.912001,18.506001,18.556000,17.368967,6250886
2023-11-22,18.600000,18.733999,18.563999,18.563999,17.376455,4843671
2023-11-23,18.648001,18.813999,18.590000,18.672001,17.477549,3943433
2023-11-24,18.691999,18.836000,18.532000,18.798000,17.595488,4672931
2023-11-27,18.782000,18.813999,18.538000,18.747999,17.548685,5605580
2023-11-28,18.639999,18.730000,18.572001,18.730000,17.531836,5832941
2023-11-29,18.770000,19.823999,18.740000,19.714001,18.452890,20868840
2023-11-30,19.757999,20.170000,19.752001,19.902000,18.628864,17250168
2023-12-01,19.990000,20.125000,19.808001,20.105000,18.818878,8606427
2023-12-04,20.100000,20.344999,20.030001,20.305000,19.006084,6866528
2023-12-05,20.170000,20.465000,20.100000,20.465000,19.155849,8992854
2023-12-06,20.504999,21.209999,20.504999,21.059999,19.712786,17690685
2023-12-07,21.000000,21.195000,20.785000,20.915001,19.577063,9131440
2023-12-08,20.815001,21.110001,20.684999,21.025000,19.680025,7284531
2023-12-11,21.025000,21.075001,20.900000,21.010000,19.665985,6413676
2023-12-12,20.990000,21.230000,20.959999,20.969999,19.628542,7923808
2023-12-13,20.959999,21.235001,20.910000,20.910000,19.572382,9328850
2023-12-14,21.170000,21.344999,21.070000,21.260000,19.899992,11600139
2023-12-15,21.424999,21.895000,21.420000,21.545000,20.166761,19511083
2023-12-18,21.530001,21.629999,21.309999,21.514999,20.138680,6076076
2023-12-19,21.500000,21.500000,20.965000,21.285000,19.923393,7293863
2023-12-20,21.355000,21.400000,21.070000,21.240000,19.881271,4630510
2023-12-21,21.040001,21.245001,20.959999,21.245001,19.885952,4775381
2023-12-22,21.235001,21.365000,21.165001,21.225000,19.867231,3446702
2023-12-27,21.360001,21.365000,21.160000,21.230000,19.871910,3307983
2023-12-28,21.355000,21.379999,21.150000,21.184999,19.829790,2852288
2023-12-29,21.240000,21.285000,21.110001,21.150000,19.797028,3003256
2024-01-02,21.270000,21.500000,20.885000,21.174999,19.820429,6555080
2024-01-03,21.174999,21.209999,20.320000,20.450001,19.141809,9454107
2024-01-04,20.469999,20.570000,20.285000,20.424999,19.118406,6889893
2024-01-05,20.330000,20.660000,20.205000,20.510000,19.197969,5771746
2024-01-08,20.430000,20.670000,20.240000,20.670000,19.347734,5032487
2024-01-09,20.680000,20.695000,20.440001,20.555000,19.240091,4708004
2024-01-10,20.510000,20.844999,20.495001,20.780001,19.450699,6468348
2024-01-11,20.920000,21.275000,20.610001,20.610001,19.291573,7320207
2024-01-12,20.745001,20.790001,20.389999,20.455000,19.146488,6380237
2024-01-15,20.170000,20.309999,20.115000,20.135000,18.846958,6731316
2024-01-16,19.959999,19.980000,19.648001,19.916000,18.641968,10179530
2024-01-17,19.746000,19.761999,19.520000,19.638000,18.381752,8907360
2024-01-18,19.634001,19.945999,19.492001,19.837999,18.568956,6361284
2024-01-19,19.969999,19.988001,19.624001,19.670000,18.411705,5194364
2024-01-22,19.900000,20.010000,19.643999,19.700001,18.439787,5777769
2024-01-23,19.726000,19.796000,19.236000,19.566000,18.314358,7828394
2024-01-24,19.650000,19.666000,19.302000,19.563999,18.312485,7315196
2024-01-25,19.302000,19.458000,19.152000,19.422001,18.179571,7940169
2024-01-26,19.396000,19.610001,19.322001,19.524000,18.275045,5641798
